sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_mion_1	ENSMUST00000026218	31	2174.05184634137	193.763131272187	0.706749063713709	232	1	0.00124098066331633	0.00124098066331633
mmu_dRNA_3T3_mion_1	ENSMUST00000026220	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026221	1135	2032.66093484345	1110.35494292324	0.550008217499555	177	0	0.000658667098206228	0.000658667098206228
mmu_dRNA_3T3_mion_1	ENSMUST00000026222	458	710.651305738975	55.2482766023322	0.308620476583758	226	1	0.000921040733540693	0.000921040733540693
mmu_dRNA_3T3_mion_1	ENSMUST00000026225	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026227	12	3022.67204853261	462.944669396602	0.635794322005802	257	0	0.000631203287901501	0.000631203287901501
mmu_dRNA_3T3_mion_1	ENSMUST00000026234	19	1232.79712948129	276.467842026836	0.533781481949391	222	1	0.0011326871761	0.0011326871761
mmu_dRNA_3T3_mion_1	ENSMUST00000026239	26	2343.05560152935	21.7666114180478	0.737083185436359	407	1	0.00144803919244476	0.00144803919244476
mmu_dRNA_3T3_mion_1	ENSMUST00000026243	72	1392.98441425981	783.141835937113	0.546011595347714	112	1	0.000938886856289581	0.000938886856289581
mmu_dRNA_3T3_mion_1	ENSMUST00000026254	100	2078.70858834985	1422.42817741139	0.608242038570772	205	1	0.00082862218095837	0.00082862218095837
mmu_dRNA_3T3_mion_1	ENSMUST00000026256	34	1430.35675666058	164.66471107932	0.489011418849944	388	1	0.000918103027009054	0.000918103027009054
mmu_dRNA_3T3_mion_1	ENSMUST00000026262	269	1867.79161590062	92.4652039721554	0.730327890381852	174	1	0.00159890210670125	0.00159890210670125
mmu_dRNA_3T3_mion_1	ENSMUST00000026265	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026266	22	2464.49182029173	26.6447270933004	0.645604544035833	386	1	0.000876455991015493	0.000876455991015493
mmu_dRNA_3T3_mion_1	ENSMUST00000026267	14	1705.37747511974	866.930936698361	0.585733326112058	295	1	0.00100250044431994	0.00100250044431994
mmu_dRNA_3T3_mion_1	ENSMUST00000026269	85	2062.87379701013	1501.32007281061	0.632075697001402	225	1	0.000934748830477457	0.000934748830477457
mmu_dRNA_3T3_mion_1	ENSMUST00000026270	18	1903.49961989923	1221.47262481103	0.615134963174539	212	1	0.000944909136834604	0.000944909136834604
mmu_dRNA_3T3_mion_1	ENSMUST00000026273	11	1345.03634778345	470.414229283403	0.568334289224907	421	1	0.00142484378423412	0.00142484378423412
mmu_dRNA_3T3_mion_1	ENSMUST00000026274	30	1384.52539982879	692.188910961172	0.487773409517803	224	1	0.000820543013031348	0.000820543013031348
mmu_dRNA_3T3_mion_1	ENSMUST00000026284	27	1552.46625511216	804.584820144314	0.580662236668889	286	1	0.00109336705992025	0.00109336705992025
mmu_dRNA_3T3_mion_1	ENSMUST00000026289	81	965.599871086266	28.3411530615719	0.394064173461533	180	1	0.000827825724189917	0.000827825724189917
mmu_dRNA_3T3_mion_1	ENSMUST00000026292	97	1908.70216519949	1069.61345836187	0.53474501979062	191	1	0.000669125922063547	0.000669125922063547
mmu_dRNA_3T3_mion_1	ENSMUST00000026295	26	1455.26270697638	31.5402710799923	0.635881503496161	367	1	0.00160472162362154	0.00160472162362154
mmu_dRNA_3T3_mion_1	ENSMUST00000026296	23	2935.31544352119	889.138040241346	0.548722103142227	297	1	0.000460873430945297	0.000460873430945297
mmu_dRNA_3T3_mion_1	ENSMUST00000026297	38	1815.83324477707	1239.77175456965	0.625583451469081	287	1	0.00109287401091468	0.00109287401091468
mmu_dRNA_3T3_mion_1	ENSMUST00000026302	26	1687.77980293569	596.288473951563	0.568643611445413	307	1	0.000954727657833238	0.000954727657833238
mmu_dRNA_3T3_mion_1	ENSMUST00000026303	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026313	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026318	190	1106.78842841133	97.3538634945932	0.502001936985017	184	1	0.00109238467649335	0.00109238467649335
mmu_dRNA_3T3_mion_1	ENSMUST00000026322	12	2754.84339063136	1324.10550251819	0.580159324445665	489	1	0.000609863827846489	0.000609863827846489
mmu_dRNA_3T3_mion_1	ENSMUST00000026324	129	1614.49431628641	85.5496790665735	0.643613169282828	203	1	0.00127945242158777	0.00127945242158777
mmu_dRNA_3T3_mion_1	ENSMUST00000026328	470	1007.90855421415	52.3143125375275	0.501230774896855	178	1	0.00121089877052486	0.00121089877052486
mmu_dRNA_3T3_mion_1	ENSMUST00000026360	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026367	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026387	46	1266.72052073246	273.054703278135	0.560132613545866	205	1	0.00119938575331111	0.00119938575331111
mmu_dRNA_3T3_mion_1	ENSMUST00000026390	11	1827.70736341028	693.628571769733	0.560577289046249	301	1	0.000835597630310598	0.000835597630310598
mmu_dRNA_3T3_mion_1	ENSMUST00000026405	261	600.54603156735	67.5826331369563	0.376260152058339	216	1	0.00156868738010584	0.00156868738010584
mmu_dRNA_3T3_mion_1	ENSMUST00000026406	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026407	2027	909.727480448495	36.4427293795914	0.134207819385426	244	1	0.000232845407354133	0.000232845407354133
mmu_dRNA_3T3_mion_1	ENSMUST00000026408	56	1478.86959152615	757.810430733973	0.519181429342627	124	1	0.000796967150614528	0.000796967150614528
mmu_dRNA_3T3_mion_1	ENSMUST00000026409	31	1028.05862510092	136.647853880274	0.43177198235793	478	1	0.00138141076153072	0.00138141076153072
mmu_dRNA_3T3_mion_1	ENSMUST00000026410	43	1555.05948387054	749.900258223133	0.587816309718349	304	1	0.00113991605195195	0.00113991605195195
mmu_dRNA_3T3_mion_1	ENSMUST00000026411	34	1723.31009591929	874.895345243945	0.57197361902095	259	1	0.000912583063639329	0.000912583063639329
mmu_dRNA_3T3_mion_1	ENSMUST00000026414	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026415	15	757.498768761561	213.725362765877	0.492026245166898	255	1	0.00192757814088714	0.00192757814088714
mmu_dRNA_3T3_mion_1	ENSMUST00000026416	11	764.108972570456	290.32618363929	0.59996327574314	361	1	0.00372050883636321	0.00372050883636321
mmu_dRNA_3T3_mion_1	ENSMUST00000026420	7046	499.849116684687	37.6680915813321	0.244261424750707	122	1	0.000855391408969037	0.000855391408969037
mmu_dRNA_3T3_mion_1	ENSMUST00000026425	311	1397.21867321852	551.946173770528	0.494364995109174	148	1	0.00078265814998228	0.00078265814998228
mmu_dRNA_3T3_mion_1	ENSMUST00000026427	68	2191.91811848746	1130.71950065038	0.564375631898412	236	1	0.000662377266652707	0.000662377266652707
mmu_dRNA_3T3_mion_1	ENSMUST00000026428	30	1083.41777833587	70.8755218927081	0.482501030727295	340	1	0.00125416828291765	0.00125416828291765
mmu_dRNA_3T3_mion_1	ENSMUST00000026433	79	1448.31582067371	814.853678495449	0.551584600225907	214	1	0.000996564283133353	0.000996564283133353
mmu_dRNA_3T3_mion_1	ENSMUST00000026434	84	1569.3552812182	41.8791863858649	0.766762900435601	296	1	0.00258174809695404	0.00258174809695404
mmu_dRNA_3T3_mion_1	ENSMUST00000026436	15	2304.83261492051	327.507560782746	0.715305573094799	475	1	0.00137309719177438	0.00137309719177438
mmu_dRNA_3T3_mion_1	ENSMUST00000026439	99	1100.90253560302	49.6717157273952	0.374907795091666	168	1	0.000642901018448829	0.000642901018448829
mmu_dRNA_3T3_mion_1	ENSMUST00000026442	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026446	34	685.52390759948	95.0722971803549	0.581381511020293	195	1	0.00283127876229098	0.00283127876229098
mmu_dRNA_3T3_mion_1	ENSMUST00000026448	17	2062.02649414315	774.090164025938	0.568926120398074	433	1	0.000810169739138893	0.000810169739138893
mmu_dRNA_3T3_mion_1	ENSMUST00000026459	2448	1806.22896457582	41.5289503642541	0.701968792959625	135	1	0.00140935405614868	0.00140935405614868
mmu_dRNA_3T3_mion_1	ENSMUST00000026461	66	1501.1879592494	199.401897705433	0.590764787991508	184	1	0.00109595785770876	0.00109595785770876
mmu_dRNA_3T3_mion_1	ENSMUST00000026469	99	1621.12334824428	616.540230457166	0.541638656584488	234	1	0.000851896015023683	0.000851896015023683
mmu_dRNA_3T3_mion_1	ENSMUST00000026470	168	2040.20983948133	116.377040689236	0.663738164685931	240	0	0.00109646829920238	0.00109646829920238
mmu_dRNA_3T3_mion_1	ENSMUST00000026475	70	965.338589876314	409.347102549568	0.544928673590068	184	1	0.00153257209729477	0.00153257209729477
mmu_dRNA_3T3_mion_1	ENSMUST00000026476	15	1887.79312386557	925.420288313537	0.561344420707059	188	1	0.000752852132422499	0.000752852132422499
mmu_dRNA_3T3_mion_1	ENSMUST00000026479	348	1727.96241739051	98.7500838365187	0.695568876422897	173	1	0.00146937008464873	0.00146937008464873
mmu_dRNA_3T3_mion_1	ENSMUST00000026480	52	1501.39785640502	624.310807547174	0.563344858705828	184	1	0.000979306877900426	0.000979306877900426
mmu_dRNA_3T3_mion_1	ENSMUST00000026485	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026486	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026487	67	973.801104482093	366.684964103068	0.533581197054999	228	1	0.00153391553131057	0.00153391553131057
mmu_dRNA_3T3_mion_1	ENSMUST00000026495	717	1558.02189525662	583.697195785472	0.53301267257866	152	1	0.000811783753813384	0.000811783753813384
mmu_dRNA_3T3_mion_1	ENSMUST00000026504	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026506	138	1450.54779401597	172.584799071877	0.595401282209356	189	1	0.00116649143668434	0.00116649143668434
mmu_dRNA_3T3_mion_1	ENSMUST00000026507	15	1053.98508954791	644.195853087306	0.581493353135872	196	1	0.00161943176723163	0.00161943176723163
mmu_dRNA_3T3_mion_1	ENSMUST00000026519	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026520	24	1109.22982380234	437.281873332793	0.529690665211473	275	1	0.00135005980943152	0.00135005980943152
mmu_dRNA_3T3_mion_1	ENSMUST00000026537	25	1588.90164951346	148.073741806775	0.698792141638323	249	1	0.00173144536628838	0.00173144536628838
mmu_dRNA_3T3_mion_1	ENSMUST00000026538	106	1530.13031611674	56.1464778544224	0.655679683508284	202	1	0.00143379937968615	0.00143379937968615
mmu_dRNA_3T3_mion_1	ENSMUST00000026539	14	668.771127727053	33.8851502597449	0.448205993873026	191	1	0.00170012471240481	0.00170012471240481
mmu_dRNA_3T3_mion_1	ENSMUST00000026546	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026547	38	1937.69348459705	883.671201282417	0.547686201334625	311	1	0.000744365498279019	0.000744365498279019
mmu_dRNA_3T3_mion_1	ENSMUST00000026550	22	1025.20586376348	124.213211157278	0.563386247532824	236	1	0.00163500289925589	0.00163500289925589
mmu_dRNA_3T3_mion_1	ENSMUST00000026552	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026557	28	1489.0962338042	133.941219641012	0.595035949063101	267	1	0.00120232347459703	0.00120232347459703
mmu_dRNA_3T3_mion_1	ENSMUST00000026558	61	1636.28816792833	711.914571639987	0.560390425361298	187	1	0.000879566777603886	0.000879566777603886
mmu_dRNA_3T3_mion_1	ENSMUST00000026559	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026560	302	1572.92674677376	89.6769835942983	0.661679404793903	169	1	0.00139307575201517	0.00139307575201517
mmu_dRNA_3T3_mion_1	ENSMUST00000026562	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026565	373	678.792664168777	32.1953889942887	0.319891137520407	173	1	0.000929932118555935	0.000929932118555935
mmu_dRNA_3T3_mion_1	ENSMUST00000026568	32	1773.73124546725	550.692516739779	0.612281072063774	185	0	0.00099399315538183	0.00099399315538183
mmu_dRNA_3T3_mion_1	ENSMUST00000026571	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026572	11	1058.10849678657	6.93179356158048	0.732163976240644	326	1	0.00373391064553114	0.00373391064553114
mmu_dRNA_3T3_mion_1	ENSMUST00000026576	532	1279.73880076427	37.5629611155601	0.554488438336914	178	1	0.00112967852098804	0.00112967852098804
mmu_dRNA_3T3_mion_1	ENSMUST00000026578	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026580	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026585	226	1453.10357598427	174.244677213185	0.508488248482805	281	1	0.000882634753717873	0.000882634753717873
mmu_dRNA_3T3_mion_1	ENSMUST00000026586	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026595	79	1142.97986866656	56.2405301070553	0.564600166344991	221	1	0.00140647269282655	0.00140647269282655
mmu_dRNA_3T3_mion_1	ENSMUST00000026599	35	1142.23220845827	252.690408563409	0.587878213831481	256	0	0.0016095862853699	0.0016095862853699
mmu_dRNA_3T3_mion_1	ENSMUST00000026607	25	2099.95257988273	1344.35617346772	0.605755278465129	207	1	0.000811692597338868	0.000811692597338868
mmu_dRNA_3T3_mion_1	ENSMUST00000026608	43	1519.32567479438	49.4791968200625	0.784152197325986	258	1	0.00288021889928174	0.00288021889928174
mmu_dRNA_3T3_mion_1	ENSMUST00000026613	98	2008.13815106384	567.883853399599	0.577580481256182	238	0	0.00077243397641131	0.00077243397641131
mmu_dRNA_3T3_mion_1	ENSMUST00000026617	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026624	132	1617.18975500966	747.103863242347	0.546213982822098	204	1	0.000851748198747972	0.000851748198747972
mmu_dRNA_3T3_mion_1	ENSMUST00000026625	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026635	119	2119.15827998094	1438.8609751286	0.607184637900412	204	1	0.000807100542075702	0.000807100542075702
mmu_dRNA_3T3_mion_1	ENSMUST00000026649	93	1550.49886403101	33.396208121494	0.506172022456126	208	1	0.000763499081490485	0.000763499081490485
mmu_dRNA_3T3_mion_1	ENSMUST00000026658	12	1496.73854377397	543.631868220696	0.573101562548439	543	1	0.00140759492738966	0.00140759492738966
mmu_dRNA_3T3_mion_1	ENSMUST00000026659	20	1609.89709061073	679.698068829418	0.550212829278089	289	1	0.000926093135500268	0.000926093135500268
mmu_dRNA_3T3_mion_1	ENSMUST00000026661	208	1230.37233755671	60.8554503201929	0.531948780373104	254	1	0.0011640214134294	0.0011640214134294
mmu_dRNA_3T3_mion_1	ENSMUST00000026662	26	2430.72568620221	800.620065894555	0.542912205077727	447	0	0.000598753911052436	0.000598753911052436
mmu_dRNA_3T3_mion_1	ENSMUST00000026663	18	1420.16859160721	21.0911455358428	0.734561584585375	231	1	0.00232713193572637	0.00232713193572637
mmu_dRNA_3T3_mion_1	ENSMUST00000026665	39	2135.00803767628	644.476390793959	0.534576810862335	184	1	0.000588712204945627	0.000588712204945627
mmu_dRNA_3T3_mion_1	ENSMUST00000026666	107	1888.90357677109	752.385470762965	0.540222616483585	211	1	0.000700258126815201	0.000700258126815201
mmu_dRNA_3T3_mion_1	ENSMUST00000026667	239	1499.29887867835	44.9586887095033	0.627336117526478	243	1	0.00133995438872769	0.00133995438872769
mmu_dRNA_3T3_mion_1	ENSMUST00000026670	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026671	59	2027.89800717699	884.804413924783	0.556750128007403	282	1	0.000719437112672286	0.000719437112672286
mmu_dRNA_3T3_mion_1	ENSMUST00000026681	49	1076.51829047127	505.963566101589	0.511050038734994	203	1	0.00119653940737857	0.00119653940737857
mmu_dRNA_3T3_mion_1	ENSMUST00000026693	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026699	59	2408.64259766189	102.610231365626	0.788715736341958	197	0	0.00168786772009454	0.00168786772009454
mmu_dRNA_3T3_mion_1	ENSMUST00000026703	36	1281.47068823824	667.81649217534	0.562535274787251	254	1	0.00125151851830009	0.00125151851830009
mmu_dRNA_3T3_mion_1	ENSMUST00000026704	568	1883.73263607355	130.224936003825	0.716889624204754	179	1	0.00148538910095357	0.00148538910095357
mmu_dRNA_3T3_mion_1	ENSMUST00000026710	26	1656.19025534964	834.57273020526	0.563775670933809	252	1	0.000920387034836621	0.000920387034836621
mmu_dRNA_3T3_mion_1	ENSMUST00000026723	221	1342.21389634223	43.3020477751006	0.664305351949097	235	1	0.00178727675105067	0.00178727675105067
mmu_dRNA_3T3_mion_1	ENSMUST00000026735	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026737	88	1839.48261479326	92.9533216684313	0.755492406339539	228	1	0.00191739737024864	0.00191739737024864
mmu_dRNA_3T3_mion_1	ENSMUST00000026743	320	1636.5546587303	32.8744123215783	0.675394017405145	206	1	0.00145444141860265	0.00145444141860265
mmu_dRNA_3T3_mion_1	ENSMUST00000026760	22	1569.54687807872	625.145440715475	0.551421800808071	396	1	0.00104747900408785	0.00104747900408785
mmu_dRNA_3T3_mion_1	ENSMUST00000026816	26	1347.82506121604	451.66695256615	0.560887684052033	245	0	0.00115822693154917	0.00115822693154917
mmu_dRNA_3T3_mion_1	ENSMUST00000026817	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026818	148	1081.33782189472	108.087999228855	0.503422685722997	209	1	0.00116214737183854	0.00116214737183854
mmu_dRNA_3T3_mion_1	ENSMUST00000026823	44	2520.11330600608	466.534951006248	0.677997345771907	339	1	0.000965362256659748	0.000965362256659748
mmu_dRNA_3T3_mion_1	ENSMUST00000026826	16	2336.39006299213	201.89229871931	0.730300024123231	409	0	0.00140491740164026	0.00140491740164026
mmu_dRNA_3T3_mion_1	ENSMUST00000026827	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026828	41	918.278798299131	55.7585302526779	0.380665224654415	233	1	0.00089691325533865	0.00089691325533865
mmu_dRNA_3T3_mion_1	ENSMUST00000026832	37	893.451086330635	604.483299621387	0.641537930192839	219	1	0.00265355853365393	0.00265355853365393
mmu_dRNA_3T3_mion_1	ENSMUST00000026833	28	1981.01742623834	774.987619359206	0.547878282253897	314	1	0.000726923278689096	0.000726923278689096
mmu_dRNA_3T3_mion_1	ENSMUST00000026839	25	1343.50467790759	942.976393326802	0.621636368145058	230	1	0.00147548562607818	0.00147548562607818
mmu_dRNA_3T3_mion_1	ENSMUST00000026841	52	1368.42778371081	570.853713500623	0.553517359511949	167	1	0.00103187952929814	0.00103187952929814
mmu_dRNA_3T3_mion_1	ENSMUST00000026845	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026846	177	1010.88317230545	287.364054855115	0.423170907161179	170	1	0.000872434808380065	0.000872434808380065
mmu_dRNA_3T3_mion_1	ENSMUST00000026858	30	2275.42993733051	720.111699210285	0.553460197092603	296	1	0.000626161098496802	0.000626161098496802
mmu_dRNA_3T3_mion_1	ENSMUST00000026859	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026865	22	1883.87028722084	1273.53125799669	0.599023454907136	133	1	0.000853239368109683	0.000853239368109683
mmu_dRNA_3T3_mion_1	ENSMUST00000026866	13	1485.05677791806	799.854370713233	0.631460800939919	536	1	0.0018053878413444	0.0018053878413444
mmu_dRNA_3T3_mion_1	ENSMUST00000026881	16	778.340282866599	339.555763482112	0.628128975520554	346	1	0.00390688641561903	0.00390688641561903
mmu_dRNA_3T3_mion_1	ENSMUST00000026887	22	1110.10048447547	35.9660307056009	0.669018623439061	154	1	0.00211412718748159	0.00211412718748159
mmu_dRNA_3T3_mion_1	ENSMUST00000026888	11	1537.83003579358	186.935240117939	0.679794434188565	296	1	0.00170956874044254	0.00170956874044254
mmu_dRNA_3T3_mion_1	ENSMUST00000026891	33	1081.09033539515	44.3435926142853	0.425812982181386	275	1	0.000919987263318662	0.000919987263318662
mmu_dRNA_3T3_mion_1	ENSMUST00000026893	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026897	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026899	111	1978.4763195826	48.2233483852827	0.718004219229659	141	1	0.0013856789992301	0.0013856789992301
mmu_dRNA_3T3_mion_1	ENSMUST00000026902	26	1711.0716330856	907.027637208783	0.560072650658183	331	1	0.000922490228653288	0.000922490228653288
mmu_dRNA_3T3_mion_1	ENSMUST00000026917	11	5180.50840542216	329.013440079086	0.682777904961906	604	0	0.000470307349274164	0.000470307349274164
mmu_dRNA_3T3_mion_1	ENSMUST00000026927	94	1339.31329546364	313.869398499858	0.509170311439738	162	1	0.000881130431432961	0.000881130431432961
mmu_dRNA_3T3_mion_1	ENSMUST00000026937	37	951.382470668093	34.9614906039392	0.290137278183146	261	1	0.00059202412802965	0.00059202412802965
mmu_dRNA_3T3_mion_1	ENSMUST00000026972	54	1668.38094024442	895.857149887846	0.571629876808483	220	1	0.000921325189566787	0.000921325189566787
mmu_dRNA_3T3_mion_1	ENSMUST00000026975	20	1439.2681394445	855.353949612018	0.584795886983062	282	1	0.00121705068651544	0.00121705068651544
mmu_dRNA_3T3_mion_1	ENSMUST00000026976	190	1392.00510471389	339.869504006438	0.483285871442077	173	1	0.00076727003586369	0.00076727003586369
mmu_dRNA_3T3_mion_1	ENSMUST00000026978	11	1849.82810487209	911.797294818918	0.568858429022945	272	1	0.000836227816873571	0.000836227816873571
mmu_dRNA_3T3_mion_1	ENSMUST00000026985	24	1675.64335757949	881.772148694737	0.572285741722344	272	1	0.000953240361797638	0.000953240361797638
mmu_dRNA_3T3_mion_1	ENSMUST00000026986	160	666.811049165262	28.1830104723778	0.246817667938079	189	1	0.000685835454331211	0.000685835454331211
mmu_dRNA_3T3_mion_1	ENSMUST00000026987	83	1132.26459091023	141.135077209249	0.595670023773586	198	1	0.00157688461499614	0.00157688461499614
mmu_dRNA_3T3_mion_1	ENSMUST00000026988	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026989	66	2632.04852913972	27.3067733838369	0.794556826095567	318	1	0.0016713245195717	0.0016713245195717
mmu_dRNA_3T3_mion_1	ENSMUST00000026990	64	1611.67985403357	658.137217045239	0.54372348638896	193	0	0.000839973484582016	0.000839973484582016
mmu_dRNA_3T3_mion_1	ENSMUST00000026991	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026993	84	1525.41367554526	39.6590354912042	0.731204367104244	214	1	0.00207432527845242	0.00207432527845242
mmu_dRNA_3T3_mion_1	ENSMUST00000026997	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000026999	76	1511.18182366325	834.608714649877	0.567292753024815	185	1	0.000988575847036191	0.000988575847036191
mmu_dRNA_3T3_mion_1	ENSMUST00000027009	43	1560.89688233866	486.867713417901	0.533206299495518	238	1	0.000863464112894312	0.000863464112894312
mmu_dRNA_3T3_mion_1	ENSMUST00000027012	10	1303.16274530418	147.899443580127	0.551306625249342	490	1	0.00151100562551829	0.00151100562551829
mmu_dRNA_3T3_mion_1	ENSMUST00000027027	12	1831.34098508733	1084.39153737414	0.6077063592648	286	1	0.00100243954322589	0.00100243954322589
mmu_dRNA_3T3_mion_1	ENSMUST00000027036	129	1574.35337972118	735.259118326544	0.54290117324717	174	1	0.000848150709521339	0.000848150709521339
mmu_dRNA_3T3_mion_1	ENSMUST00000027040	44	2471.35879773464	1629.36398068767	0.586398233987999	193	1	0.000622283307092127	0.000622283307092127
mmu_dRNA_3T3_mion_1	ENSMUST00000027050	249	1312.49427093427	188.851881456424	0.507611035912612	201	1	0.000927503413061	0.000927503413061
mmu_dRNA_3T3_mion_1	ENSMUST00000027052	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027053	60	1535.94406153866	669.258202772694	0.549321230222195	313	1	0.000996672995458428	0.000996672995458428
mmu_dRNA_3T3_mion_1	ENSMUST00000027056	42	306.35447700111	236.706640082918	0.737910846286018	135	1	0.0164308257386842	0.0164308257386842
mmu_dRNA_3T3_mion_1	ENSMUST00000027057	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027066	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027067	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027068	156	1532.51194953285	739.964140846837	0.557193323866174	243	1	0.000975812491256546	0.000975812491256546
mmu_dRNA_3T3_mion_1	ENSMUST00000027071	22	1390.45873918534	517.029768523536	0.568742358544602	326	1	0.00123893904349596	0.00123893904349596
mmu_dRNA_3T3_mion_1	ENSMUST00000027103	42	2257.19624812278	65.5859357513941	0.757585879929434	246	1	0.00155388726897403	0.00155388726897403
mmu_dRNA_3T3_mion_1	ENSMUST00000027111	97	1659.72326883752	664.011562028193	0.515157410390902	152	1	0.000704721549412593	0.000704721549412593
mmu_dRNA_3T3_mion_1	ENSMUST00000027112	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027114	49	1118.19092204655	88.4675357802083	0.599044201813956	225	1	0.00167270005175213	0.00167270005175213
mmu_dRNA_3T3_mion_1	ENSMUST00000027121	62	1623.33027462081	614.147639012535	0.528634032234134	223	1	0.000800878097608943	0.000800878097608943
mmu_dRNA_3T3_mion_1	ENSMUST00000027123	1139	1577.79191161534	644.800672141977	0.541650838703281	167	1	0.00083764503351093	0.00083764503351093
mmu_dRNA_3T3_mion_1	ENSMUST00000027125	50	1237.36429015367	399.779421410421	0.534679243374578	183	0	0.0010898085496456	0.0010898085496456
mmu_dRNA_3T3_mion_1	ENSMUST00000027127	209	1902.13727358469	1137.14728854517	0.573611622568135	217	1	0.000798320532834073	0.000798320532834073
mmu_dRNA_3T3_mion_1	ENSMUST00000027131	50	1757.65658438712	1112.48768383963	0.600917606452084	220	1	0.000979248710108314	0.000979248710108314
mmu_dRNA_3T3_mion_1	ENSMUST00000027137	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027139	69	2044.71374518973	588.445823331606	0.557171564024667	207	0	0.000684660982239129	0.000684660982239129
mmu_dRNA_3T3_mion_1	ENSMUST00000027146	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027149	20	1476.89318106887	859.205357438538	0.616674678334798	258	1	0.00131984508572917	0.00131984508572917
mmu_dRNA_3T3_mion_1	ENSMUST00000027153	256	1554.79853101662	286.662585149617	0.6028668350553	145	0	0.00107678298039518	0.00107678298039518
