transcript,name,gene,n_readlength,maxmean_readlength,sigma_readlength,prop_readlength,min_readlength,n_polyA,maxmean_polyA,sigma_polyA,prop_polyA,min_polyA,t5,transcript_id,hist5p_0,hist5p_1,hist5p_2,hist5p_3,hist5p_4,hist5p_5,hist5p_6,hist5p_7,hist5p_8,hist5p_9,hist3p_0,hist3p_1,hist3p_2,hist3p_3,hist3p_4,hist3p_5,hist3p_6,hist3p_7,hist3p_8,hist3p_9
ENSMUST00000028755,Ehd4,ENSMUSG00000027293,159.0,1580.50333868396,797.99355326729,0.546602258972277,199.0,105.0,138.598199220369,63.3341540323006,0.508904443531733,12.04,2.6693270620131702,ENSMUST00000028755,0.0440251572327044,0.0062893081761006,0.0314465408805031,0.0880503144654088,0.0566037735849056,0.2075471698113207,0.1257861635220125,0.2075471698113207,0.2075471698113207,0.0251572327044025,0.0,0.0,0.0,0.0062893081761006,0.0,0.0062893081761006,0.0880503144654088,0.0062893081761006,0.0,0.8930817610062893
ENSMUST00000028815,Slc23a2,ENSMUSG00000027340,69.0,1368.79054502555,722.580680949067,0.56554336049374,221.0,45.0,228.391200361877,78.2446036813096,0.558289155233812,9.56,0.68146417462225795,ENSMUST00000028815,0.0144927536231884,0.0,0.0144927536231884,0.0,0.0,0.0289855072463768,0.0579710144927536,0.144927536231884,0.2028985507246377,0.5362318840579711,0.0,0.0144927536231884,0.0,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.9710144927536232
ENSMUST00000028816,Tmem230,ENSMUSG00000027341,91.0,1603.10988699222,37.0887888439882,0.568151980957758,272.0,64.0,148.691369971345,73.6923358256931,0.534246841457021,4.39,6.9734870568364702,ENSMUST00000028816,0.5604395604395604,0.0329670329670329,0.0439560439560439,0.0329670329670329,0.0439560439560439,0.0329670329670329,0.0439560439560439,0.1428571428571428,0.0549450549450549,0.0109890109890109,0.0,0.0,0.0109890109890109,0.0,0.0,0.0,0.0659340659340659,0.0329670329670329,0.0,0.8901098901098901
ENSMUST00000028835,Crls1,ENSMUSG00000027357,263.0,1296.75292248229,516.981344635625,0.519386330857969,167.0,186.0,156.767989342631,69.490331016872,0.540150505365783,18.65,4.3321382755312898,ENSMUST00000028835,0.2813688212927757,0.0380228136882129,0.0494296577946768,0.0494296577946768,0.0722433460076045,0.0760456273764258,0.0874524714828897,0.1634980988593156,0.1520912547528517,0.0304182509505703,0.0,0.0,0.0,0.0,0.0,0.0,0.2851711026615969,0.0038022813688212,0.0076045627376425,0.7034220532319392
ENSMUST00000110375,Stard7,ENSMUSG00000027367,293.0,1745.83390346278,949.227204895901,0.564368402017303,152.0,199.0,157.380453192024,78.2549811096602,0.528786238779632,6.89,2.4519743369217002,ENSMUST00000110375,0.0750853242320819,0.0375426621160409,0.030716723549488,0.0546075085324232,0.0511945392491467,0.0750853242320819,0.1160409556313993,0.1808873720136518,0.2525597269624573,0.1262798634812286,0.0,0.0034129692832764,0.0,0.0,0.0,0.0,0.0,0.0,0.0068259385665529,0.9897610921501706
ENSMUST00000028880,Slc20a1,ENSMUSG00000027397,183.0,1730.09569030729,846.731940305017,0.526498752308908,95.0,118.0,178.473104170549,82.4371851303119,0.534881668005595,8.86,1.05280673744564,ENSMUST00000028880,0.0685714285714285,0.0171428571428571,0.0285714285714285,0.0514285714285714,0.0857142857142857,0.08,0.0914285714285714,0.2171428571428571,0.2514285714285714,0.1085714285714285,0.0,0.0,0.0057142857142857,0.0114285714285714,0.0,0.0,0.0,0.0,0.0,0.9828571428571428
ENSMUST00000103199,Snrpb,ENSMUSG00000027404,2161.0,1156.34095460728,85.4796408428271,0.501884703358569,150.0,1556.0,147.343302877627,68.7762805498076,0.495780465236851,1.37,5.5075009811460296,ENSMUST00000103199,0.4650624710782045,0.0805182785747339,0.0643220731142989,0.0717260527533549,0.0421101341971309,0.0721888014807959,0.0758907913003239,0.0809810273021749,0.0421101341971309,0.0050902360018509,0.0,0.0,0.0,0.0009254974548819,0.0004627487274409,0.0018509949097639,0.0013882461823229,0.0013882461823229,0.0018509949097639,0.992133271633503
ENSMUST00000103198,Nop56,ENSMUSG00000027405,817.0,1188.67670770021,574.789143477536,0.550946015281247,147.0,556.0,140.211568974143,71.4166677373012,0.527197370394499,1.9,6.3401785924448903,ENSMUST00000103198,0.1236230110159118,0.02937576499388,0.0269277845777233,0.0379436964504283,0.0416156670746634,0.1223990208078335,0.193390452876377,0.1835985312117503,0.1995104039167686,0.0416156670746634,0.0,0.0012239902080783,0.0,0.0,0.0012239902080783,0.0024479804161566,0.0171358629130966,0.0061199510403916,0.0012239902080783,0.97062423500612
ENSMUST00000028909,Snx5,ENSMUSG00000027423,468.0,1236.76085387882,581.697537713179,0.53886756507446,136.0,307.0,156.745107668561,74.1532686140433,0.526804361006409,6.61,4.4328647323424004,ENSMUST00000028909,0.1175213675213675,0.0662393162393162,0.0918803418803418,0.0876068376068376,0.141025641025641,0.1111111111111111,0.141025641025641,0.1474358974358974,0.0576923076923076,0.0384615384615384,0.0,0.0,0.0,0.0021367521367521,0.0,0.0042735042735042,0.282051282051282,0.0085470085470085,0.3974358974358974,0.3055555555555556
ENSMUST00000028928,Gzf1,ENSMUSG00000027439,91.0,1425.86543460627,859.631543517728,0.591569505433282,256.0,65.0,159.265827792766,68.0545749853814,0.556854822309851,24.15,0.54237521225150498,ENSMUST00000028928,0.0111111111111111,0.0,0.0222222222222222,0.0,0.0111111111111111,0.0777777777777777,0.0444444444444444,0.2666666666666666,0.3333333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111111,0.9888888888888888
ENSMUST00000062047,Fam110a,ENSMUSG00000027459,44.0,1760.17033949542,49.5082994531913,0.605822792822048,226.0,37.0,146.071393951207,58.16518326068,0.55391542578949,13.08,0.44319872401671701,ENSMUST00000062047,0.4772727272727273,0.0,0.0909090909090909,0.0,0.1136363636363636,0.0681818181818181,0.0681818181818181,0.0681818181818181,0.0681818181818181,0.0454545454545454,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.9545454545454546
ENSMUST00000164120,Tpx2,ENSMUSG00000027469,175.0,1488.34496969276,893.326222978524,0.577149366322339,200.0,119.0,156.798479247404,58.7669301545688,0.499416326953937,12.07,4.4227709369461001,ENSMUST00000164120,0.0514285714285714,0.0114285714285714,0.0228571428571428,0.0514285714285714,0.0914285714285714,0.3142857142857143,0.1714285714285714,0.0514285714285714,0.1485714285714285,0.0857142857142857,0.0,0.0,0.0114285714285714,0.0,0.0,0.0057142857142857,0.0742857142857142,0.5085714285714286,0.0057142857142857,0.3942857142857143
ENSMUST00000028981,Mapre1,ENSMUSG00000027479,846.0,1389.61693816238,766.386470090746,0.550025323039798,165.0,556.0,144.942867916889,67.5371880387419,0.515544556578292,9.7,4.0754801470628603,ENSMUST00000028981,0.2848699763593381,0.260047281323877,0.1773049645390071,0.0910165484633569,0.0023640661938534,0.0047281323877068,0.0141843971631205,0.0212765957446808,0.0591016548463357,0.0851063829787234,0.0,0.3321513002364066,0.0437352245862884,0.4349881796690307,0.0011820330969267,0.0,0.0,0.0,0.0059101654846335,0.1820330969267139
ENSMUST00000109139,Aurka,ENSMUSG00000027496,116.0,1385.16996030271,416.694340580879,0.534416010682766,246.0,78.0,152.693517580414,61.5898925430957,0.519536711547924,17.88,0.79066928908371303,ENSMUST00000109139,0.1120689655172413,0.0689655172413793,0.1034482758620689,0.0948275862068965,0.0948275862068965,0.1206896551724138,0.1551724137931034,0.146551724137931,0.0689655172413793,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086206896551724,0.25,0.7413793103448276
ENSMUST00000116375,Cstf1,ENSMUSG00000027498,213.0,1482.30536118561,653.383696278869,0.536484023255811,168.0,146.0,150.818546184281,64.5802256162103,0.507140656782003,4.19,1.3239203501844401,ENSMUST00000116375,0.1267605633802817,0.056338028169014,0.0938967136150234,0.1314553990610328,0.2065727699530516,0.1643192488262911,0.0892018779342723,0.0328638497652582,0.0751173708920187,0.0234741784037558,0.0,0.0,0.0046948356807511,0.0,0.0,0.0751173708920187,0.6103286384976526,0.0,0.0,0.3098591549295774
ENSMUST00000029024,Rab22a,ENSMUSG00000027519,381.0,1378.60788432171,643.747607872663,0.532843179255557,164.0,240.0,167.037822371704,80.8872425426228,0.520472161786489,2.71,1.80100176010075,ENSMUST00000029024,0.1942257217847769,0.2125984251968504,0.2125984251968504,0.0236220472440944,0.0104986876640419,0.0078740157480314,0.0157480314960629,0.0393700787401574,0.1207349081364829,0.1627296587926509,0.0026246719160104,0.0104986876640419,0.5826771653543307,0.0131233595800524,0.0393700787401574,0.0,0.0078740157480314,0.0,0.0026246719160104,0.3412073490813648
ENSMUST00000065938,Impa1,ENSMUSG00000027531,251.0,1533.80801687677,550.83205645012,0.537194678805053,156.0,178.0,163.659981277643,71.7302471863422,0.503991451731382,6.97,4.6210737273185796,ENSMUST00000065938,0.2191235059760956,0.1394422310756972,0.1633466135458167,0.1952191235059761,0.2669322709163346,0.0079681274900398,0.0039840637450199,0.0,0.0039840637450199,0.0,0.0,0.0,0.0239043824701195,0.0278884462151394,0.3625498007968127,0.5657370517928287,0.0119521912350597,0.0,0.0039840637450199,0.0039840637450199
ENSMUST00000029053,Ptpn1,ENSMUSG00000027540,212.0,1317.21475090074,598.874647945798,0.522560561222401,201.0,149.0,149.552390779023,64.5231638652906,0.522707325474286,2.48,1.1840608489529501,ENSMUST00000029053,0.0710900473933649,0.0568720379146919,0.1232227488151658,0.0995260663507109,0.0236966824644549,0.0331753554502369,0.1232227488151658,0.0805687203791469,0.2322274881516587,0.1563981042654028,0.0,0.0047393364928909,0.0047393364928909,0.0,0.3270142180094786,0.0047393364928909,0.0047393364928909,0.0,0.0,0.6540284360189573
ENSMUST00000087971,Zfp64,ENSMUSG00000027551,107.0,1749.17016628481,673.589698175301,0.530915327871253,170.0,74.0,158.457178477765,57.7954366869388,0.520511187502248,21.81,0.690087032240016,ENSMUST00000087971,0.1495327102803738,0.0467289719626168,0.0467289719626168,0.1214953271028037,0.0747663551401869,0.1121495327102803,0.1495327102803738,0.1121495327102803,0.1495327102803738,0.0373831775700934,0.0,0.0,0.0,0.0,0.0,0.0186915887850467,0.0,0.0,0.0,0.9813084112149532
ENSMUST00000029090,Gid8,ENSMUSG00000027573,144.0,1458.65209080783,133.099057763048,0.5841364416042,214.0,104.0,159.666710904641,51.9945473278446,0.48119291492325,6.97,3.1325197000874399,ENSMUST00000029090,0.3958333333333333,0.0763888888888889,0.0416666666666666,0.0763888888888889,0.0902777777777777,0.0625,0.1388888888888889,0.0416666666666666,0.0694444444444444,0.0069444444444444,0.0,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.5763888888888888,0.4097222222222222
ENSMUST00000029125,Armc1,ENSMUSG00000027599,309.0,1334.38333789904,813.594603218014,0.58846628372656,162.0,228.0,142.600529289824,60.9384829793617,0.50488179763739,4.73,2.6177276088981798,ENSMUST00000029125,0.1461038961038961,0.0649350649350649,0.0779220779220779,0.0519480519480519,0.0551948051948051,0.1428571428571428,0.2564935064935065,0.2012987012987013,0.0032467532467532,0.0,0.0,0.0,0.0,0.1948051948051948,0.0,0.0,0.0032467532467532,0.7922077922077922,0.0032467532467532,0.0064935064935064
ENSMUST00000130645,Mtfr1,ENSMUSG00000027601,264.0,1424.68169702788,661.356547254049,0.528729869144207,164.0,163.0,154.40460595919,64.7525139437415,0.502717782017611,3.16,3.3490170580096001,ENSMUST00000130645,0.1939163498098859,0.026615969581749,0.0418250950570342,0.0760456273764258,0.0760456273764258,0.0570342205323193,0.0988593155893536,0.155893536121673,0.1749049429657794,0.0988593155893536,0.0,0.0,0.0,0.0,0.0570342205323193,0.1406844106463878,0.1064638783269961,0.0,0.0114068441064638,0.6844106463878327
ENSMUST00000029128,Map1lc3a,ENSMUSG00000027602,881.0,980.63619721433,73.1277365049288,0.560792855643499,173.0,636.0,126.694897310274,50.3831910268756,0.483690632265824,4.85,9.60876148936911,ENSMUST00000029128,0.0102156640181611,0.2599318955732123,0.1305334846765039,0.1782065834279228,0.0624290578887627,0.0964812712826333,0.1112372304199773,0.0874006810442678,0.0601589103291713,0.003405221339387,0.0,0.0,0.0,0.0,0.003405221339387,0.003405221339387,0.0011350737797956,0.003405221339387,0.0022701475595913,0.9863791146424518
ENSMUST00000029142,Eif6,ENSMUSG00000027613,1146.0,1271.05478803382,162.322955773918,0.549369944057964,150.0,798.0,127.132093443637,67.6657676044801,0.524821794738005,4.67,4.4775261418043897,ENSMUST00000029142,0.0,0.3115183246073298,0.112565445026178,0.075043630017452,0.0872600349040139,0.0916230366492146,0.1265270506108202,0.1116928446771378,0.0732984293193717,0.0104712041884816,0.0,0.0,0.0,0.0,0.0017452006980802,0.0026178010471204,0.0008726003490401,0.0061082024432809,0.0034904013961605,0.9851657940663175
ENSMUST00000109587,Rbm39,ENSMUSG00000027620,434.0,1504.24503315883,675.456360063414,0.52289543133757,139.0,291.0,210.444422134111,86.0053795928789,0.513944394102832,6.15,2.29779261743206,ENSMUST00000109587,0.0506912442396313,0.108294930875576,0.0737327188940092,0.0898617511520737,0.1013824884792626,0.1129032258064516,0.1244239631336405,0.108294930875576,0.1658986175115207,0.064516129032258,0.0,0.0138248847926267,0.0,0.0,0.0023041474654377,0.0023041474654377,0.0046082949308755,0.3617511520737327,0.0069124423963133,0.6082949308755761
ENSMUST00000029158,Aar2,ENSMUSG00000027628,138.0,1638.97428927179,727.076262309313,0.536038093398942,163.0,94.0,153.933377098112,60.5284686052548,0.524938619587633,25.59,0.29800927162638702,ENSMUST00000029158,0.0942028985507246,0.0507246376811594,0.0869565217391304,0.1014492753623188,0.1594202898550724,0.2391304347826087,0.2028985507246377,0.0652173913043478,0.0,0.0,0.0,0.0072463768115942,0.0,0.0,0.0,0.0,0.0,0.9855072463768116,0.0,0.0072463768115942
ENSMUST00000109531,Src,ENSMUSG00000027646,61.0,1112.19747394145,462.127489033272,0.447949198846778,216.0,37.0,161.836800450975,65.6517771252114,0.536639510943744,16.69,2.1289862769382299,ENSMUST00000109531,0.0,0.0163934426229508,0.0,0.0163934426229508,0.0327868852459016,0.0327868852459016,0.2950819672131147,0.1311475409836065,0.3770491803278688,0.0983606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0655737704918032,0.0,0.0,0.9344262295081968
ENSMUST00000103123,Rprd1b,ENSMUSG00000027651,61.0,1798.92242553024,926.580011808507,0.547057809320477,210.0,42.0,187.909495730137,63.9610670963913,0.523395782546466,31.23,0.767481476972112,ENSMUST00000103123,0.0491803278688524,0.0327868852459016,0.0327868852459016,0.0491803278688524,0.1475409836065573,0.2459016393442623,0.2131147540983606,0.1967213114754098,0.0327868852459016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.0,0.9016393442622952,0.081967213114754
ENSMUST00000029183,Fam83d,ENSMUSG00000027654,191.0,1641.02540780672,635.35245526551,0.542188900296576,169.0,122.0,175.59139815511,63.2760565635968,0.510718107170081,8.17,0.551810916034844,ENSMUST00000029183,0.1631578947368421,0.0421052631578947,0.0578947368421052,0.0947368421052631,0.0736842105263157,0.0684210526315789,0.131578947368421,0.1473684210526315,0.1736842105263158,0.0473684210526315,0.0,0.0,0.0,0.0052631578947368,0.0,0.0,0.0,0.0,0.0157894736842105,0.9789473684210528
ENSMUST00000029199,Zmat3,ENSMUSG00000027663,214.0,1613.97419789005,892.83694905544,0.566385797245585,194.0,146.0,170.806516131121,84.2934317453249,0.51663146657994,6.5,2.40744698043195,ENSMUST00000029199,0.0607476635514018,0.0981308411214953,0.0934579439252336,0.0,0.0093457943925233,0.0233644859813084,0.0560747663551401,0.0747663551401869,0.2429906542056074,0.3411214953271028,0.0046728971962616,0.0,0.0514018691588785,0.1962616822429906,0.0,0.0,0.0046728971962616,0.0093457943925233,0.0,0.7336448598130841
ENSMUST00000193287,Zfp639,ENSMUSG00000027667,61.0,1427.15190468837,494.050918250091,0.553992072313466,175.0,41.0,203.498432014062,95.1480809155448,0.523436576174044,18.13,0.88566319791403003,ENSMUST00000193287,0.0163934426229508,0.1475409836065573,0.081967213114754,0.0491803278688524,0.1147540983606557,0.0655737704918032,0.1311475409836065,0.180327868852459,0.180327868852459,0.0327868852459016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUST00000029256,Sec62,ENSMUSG00000027706,387.0,1234.36448860069,586.643991111469,0.522930064288384,138.0,250.0,158.00548465128,72.8561767993054,0.524811089926323,1.31,--,ENSMUST00000029256,0.0025906735751295,0.0647668393782383,0.0284974093264248,0.2253886010362694,0.1632124352331606,0.2072538860103626,0.2797927461139896,0.0,0.0233160621761658,0.005181347150259,0.0,0.005181347150259,0.0077720207253886,0.0181347150259067,0.0025906735751295,0.0025906735751295,0.155440414507772,0.7590673575129534,0.0,0.0492227979274611
ENSMUST00000029269,Exosc9,ENSMUSG00000027714,151.0,1306.61209713144,410.040766964644,0.521175649596711,194.0,91.0,137.465634572571,70.5099694928448,0.523632132649943,4.38,3.15740015063249,ENSMUST00000029269,0.2450331125827814,0.0198675496688741,0.0529801324503311,0.0596026490066225,0.0993377483443708,0.1456953642384106,0.1589403973509933,0.0993377483443708,0.086092715231788,0.0331125827814569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066225165562913,0.9933774834437086
ENSMUST00000029270,Ccna2,ENSMUSG00000027715,874.0,1510.85584076427,742.290679218688,0.529274913465473,116.0,555.0,157.172809173096,68.9905089585317,0.519823247952603,3.7,2.5330501620664001,ENSMUST00000029270,0.153482880755608,0.0365997638724911,0.0436835891381345,0.0861865407319952,0.101534828807556,0.1086186540731995,0.0850059031877213,0.1239669421487603,0.1782762691853601,0.0826446280991735,0.0,0.0,0.0,0.0035419126328217,0.0023612750885478,0.0023612750885478,0.3022432113341204,0.0035419126328217,0.0023612750885478,0.6835891381345927
ENSMUST00000198968,Spata5,ENSMUSG00000027722,68.0,1495.45694773648,691.744889495406,0.530330058309003,136.0,50.0,159.461299008065,66.3639307255062,0.528527417167741,18.67,0.55162144466461804,ENSMUST00000198968,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.088235294117647,0.088235294117647,0.088235294117647,0.1764705882352941,0.1176470588235294,0.2058823529411764,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0147058823529411,0.9705882352941176
ENSMUST00000054387,Rab33b,ENSMUSG00000027739,655.0,696.157165973223,601.382269047887,0.702017459617548,191.0,447.0,139.698680342073,78.7044365370191,0.538795843379372,5.5,0.17240522234619901,ENSMUST00000054387,0.001531393568147,0.006125574272588,0.003062787136294,0.0183767228177641,0.0183767228177641,0.0245022970903522,0.0398162327718223,0.0352220520673813,0.0398162327718223,0.8131699846860643,0.0,0.0,0.0,0.0,0.0,0.001531393568147,0.0290964777947932,0.0,0.007656967840735,0.9617151607963248
ENSMUST00000146598,Ufm1,ENSMUSG00000027746,591.0,810.893128204807,371.322031539376,0.50579528007247,157.0,384.0,136.83595926357,57.3725814035569,0.51810003680072,8.25,3.50459622862099,ENSMUST00000146598,0.5397631133671743,0.1421319796954314,0.1810490693739424,0.0744500846023688,0.0287648054145516,0.0016920473773265,0.0067681895093062,0.0067681895093062,0.0067681895093062,0.0118443316412859,0.2944162436548223,0.1252115059221658,0.2419627749576988,0.1353637901861252,0.1522842639593908,0.0118443316412859,0.0067681895093062,0.0,0.0,0.0321489001692047
ENSMUST00000099087,Mbnl1,ENSMUSG00000027763,588.0,1357.79624320635,753.522353964933,0.552380957642639,166.0,354.0,176.463802428594,75.2651819700076,0.51732594868756,2.13,--,ENSMUST00000099087,0.0017391304347826,0.0034782608695652,0.0034782608695652,0.0017391304347826,0.0069565217391304,0.0347826086956521,0.0678260869565217,0.1878260869565217,0.28,0.4121739130434783,0.0,0.0017391304347826,0.0,0.0,0.0,0.0,0.0017391304347826,0.0,0.0069565217391304,0.9895652173913044
ENSMUST00000029353,Kpna4,ENSMUSG00000027782,297.0,1589.09512770493,1015.83974667534,0.590128432541935,156.0,193.0,169.87255632271,74.9557712624218,0.490015085183144,3.72,1.5969575383244301,ENSMUST00000029353,0.0639730639730639,0.0538720538720538,0.1683501683501683,0.5016835016835017,0.0471380471380471,0.0033670033670033,0.0033670033670033,0.0404040404040404,0.0303030303030303,0.0875420875420875,0.0067340067340067,0.0,0.0101010101010101,0.0639730639730639,0.7542087542087542,0.0,0.0,0.0269360269360269,0.0,0.138047138047138
ENSMUST00000029358,Nmd3,ENSMUSG00000027787,270.0,1335.67403577292,461.370704753785,0.514931432518671,142.0,187.0,157.464156221644,70.2053447000148,0.503294131935639,2.48,1.6487831810293401,ENSMUST00000029358,0.4253731343283582,0.5522388059701493,0.0111940298507462,0.0,0.0,0.0,0.0,0.0,0.0,0.0111940298507462,0.0,0.9701492537313432,0.0111940298507462,0.0074626865671641,0.0,0.0,0.0,0.0,0.0,0.0111940298507462
ENSMUST00000196979,Tm4sf1,ENSMUSG00000027800,1872.0,1115.32662098183,139.549822678618,0.543285497828261,169.0,1259.0,134.051420019957,65.1018201424806,0.519790525616792,1.9,4.4963169744642402,ENSMUST00000196979,0.0064102564102564,0.4449786324786324,0.1842948717948718,0.2564102564102564,0.0913461538461538,0.0016025641025641,0.001068376068376,0.0048076923076923,0.0053418803418803,0.0037393162393162,0.0,0.0,0.000534188034188,0.0032051282051282,0.9754273504273504,0.0026709401709401,0.001068376068376,0.0,0.0,0.017094017094017
ENSMUST00000029380,Wwtr1,ENSMUSG00000027803,532.0,1390.21389498293,669.500329278942,0.508347725548167,132.0,332.0,159.288402531896,68.3895169355248,0.508088017653873,3.41,2.6448027187966998,ENSMUST00000029380,0.1090225563909774,0.0300751879699248,0.0432330827067669,0.0112781954887218,0.0131578947368421,0.0300751879699248,0.1033834586466165,0.1578947368421052,0.2894736842105263,0.212406015037594,0.0,0.0,0.0018796992481203,0.1748120300751879,0.0056390977443609,0.0,0.0,0.0,0.0018796992481203,0.8157894736842105
ENSMUST00000119344,Pfn2,ENSMUSG00000027805,89.0,1020.52838366957,453.413614844095,0.530901409060759,167.0,50.0,158.943700168304,87.8738385238291,0.574994272394043,15.88,5.8900711513302904,ENSMUST00000119344,0.0112359550561797,0.0224719101123595,0.0898876404494382,0.0449438202247191,0.1123595505617977,0.0449438202247191,0.2022471910112359,0.2022471910112359,0.2247191011235955,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.9550561797752808
ENSMUST00000099090,Tsc22d2,ENSMUSG00000027806,169.0,1457.30748597372,901.66110960241,0.571976473807346,108.0,111.0,171.016507367941,83.1721774299104,0.530362216740098,1.13,0.19085589798354399,ENSMUST00000099090,0.0059171597633136,0.029585798816568,0.0532544378698224,0.2366863905325443,0.3668639053254438,0.0059171597633136,0.0,0.0177514792899408,0.1065088757396449,0.1775147928994082,0.0059171597633136,0.0,0.0059171597633136,0.0,0.6804733727810651,0.0,0.0,0.0,0.0,0.3076923076923077
ENSMUST00000029385,Serp1,ENSMUSG00000027808,1237.0,1376.65270628297,718.946420870553,0.554875317453573,112.0,792.0,141.242557735865,65.746989149057,0.513327549361157,3.15,1.5309824116024999,ENSMUST00000029385,0.185125303152789,0.1018593371059013,0.1075181891673403,0.2239288601455133,0.3419563459983832,0.0388035569927243,0.0,0.0,0.0008084074373484,0.0,0.0016168148746968,0.0970088924818108,0.0008084074373484,0.0040420371867421,0.0024252223120452,0.8924818108326596,0.0008084074373484,0.0,0.0,0.0008084074373484
ENSMUST00000029388,4930579G24Rik,ENSMUSG00000027811,110.0,1477.97979270112,566.212411526936,0.54407561603416,181.0,66.0,149.003723994034,66.4858531040284,0.526356872458799,7.0,1.0705740193898601,ENSMUST00000029388,0.2454545454545454,0.0363636363636363,0.0545454545454545,0.0727272727272727,0.0363636363636363,0.0727272727272727,0.0909090909090909,0.1909090909090909,0.1636363636363636,0.0363636363636363,0.0,0.0,0.009090909090909,0.0,0.0454545454545454,0.0,0.0181818181818181,0.009090909090909,0.009090909090909,0.9090909090909092
ENSMUST00000029414,Ssr3,ENSMUSG00000027828,1671.0,1510.13276456727,805.260447313212,0.552202635599323,143.0,1127.0,150.313735543915,67.0856718798091,0.507337309933683,3.3,3.6586053536763301,ENSMUST00000029414,0.0957510472770795,0.0365050867743865,0.0430879712746858,0.052064631956912,0.0712148414123279,0.0724117295032914,0.1244763614602034,0.1496110113704368,0.2190305206463195,0.1358467983243566,0.0005984440454817,0.0017953321364452,0.0526630760023937,0.0035906642728904,0.0005984440454817,0.0167564332734889,0.0017953321364452,0.0011968880909634,0.0017953321364452,0.919210053859964
ENSMUST00000029416,Ccnl1,ENSMUSG00000027829,146.0,1506.85142571927,835.537512261113,0.537569830003973,142.0,89.0,263.027491346113,47.6794468429933,0.486264581336153,15.17,0.1,ENSMUST00000029416,0.0845070422535211,0.0070422535211267,0.028169014084507,0.1478873239436619,0.0422535211267605,0.1408450704225352,0.1901408450704225,0.0985915492957746,0.1901408450704225,0.0704225352112676,0.0,0.0,0.0211267605633802,0.0070422535211267,0.0,0.0,0.0,0.0,0.0,0.971830985915493
ENSMUST00000029421,Ptx3,ENSMUSG00000027832,382.0,1305.9668904253,454.747683040517,0.534833494878205,162.0,258.0,168.590102151951,58.8709925902797,0.484423340593373,2.29,0.33522500366809299,ENSMUST00000029421,0.105121293800539,0.0539083557951482,0.1428571428571428,0.0323450134770889,0.0781671159029649,0.0889487870619946,0.1401617250673854,0.1320754716981132,0.1563342318059299,0.0700808625336927,0.0,0.0188679245283018,0.0161725067385444,0.0,0.0,0.0,0.0026954177897574,0.0,0.0080862533692722,0.954177897574124
ENSMUST00000029445,Nras,ENSMUSG00000027852,470.0,1179.5975503499,562.052839487837,0.496413395104727,182.0,312.0,142.908906273684,72.1780595541091,0.526526223652608,4.59,5.7756222316997796,ENSMUST00000029445,0.2489361702127659,0.1936170212765957,0.0680851063829787,0.0276595744680851,0.0340425531914893,0.0234042553191489,0.0382978723404255,0.0957446808510638,0.1276595744680851,0.1425531914893617,0.002127659574468,0.0042553191489361,0.4659574468085106,0.0106382978723404,0.0,0.076595744680851,0.0,0.002127659574468,0.002127659574468,0.4361702127659574
ENSMUST00000029447,Sike1,ENSMUSG00000027854,156.0,1238.02785891447,591.268840761953,0.570281679914778,274.0,105.0,164.172830930712,84.244556333255,0.552847748847148,19.56,2.6331227325102202,ENSMUST00000029447,0.5256410256410257,0.0897435897435897,0.2307692307692307,0.0,0.0,0.0,0.0128205128205128,0.0128205128205128,0.0448717948717948,0.0833333333333333,0.0384615384615384,0.4487179487179487,0.0064102564102564,0.3525641025641026,0.0,0.0,0.0064102564102564,0.0,0.0,0.1474358974358974
ENSMUST00000106925,Ngf,ENSMUSG00000027859,138.0,1129.94097542273,86.189980294194,0.55724926698593,230.0,105.0,152.810787615187,73.6577514680065,0.513303049115614,6.67,0.13626802767225299,ENSMUST00000106925,0.2608695652173913,0.2028985507246377,0.0652173913043478,0.0507246376811594,0.0942028985507246,0.1159420289855072,0.1159420289855072,0.0507246376811594,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072463768115942,0.9927536231884058
